id_reproducao,id_usuario,id_musica,data_reproducao,hora_reproducao,duracao,tipo_reproducao
replay_2971,9979qepe31nkz8uaknawmtpmd,6bRAiFmOcrxsTQGKTzUyzD,2024-10-26,14:18:47.160042,194902,normal
replay_2972,9979qepe31nkz8uaknawmtpmd,6bd1W0T2ZT1Eothu6Pin4j,2024-10-26,14:18:47.160042,187857,normal
replay_2973,9979qepe31nkz8uaknawmtpmd,6brl7bwOHmGFkNw3MBqssT,2024-10-26,14:18:47.161373,207186,normal
replay_2974,9979qepe31nkz8uaknawmtpmd,6c1T4m4RcD1RMF7ROmcbh2,2024-10-26,14:18:47.161373,134743,normal
replay_2975,9979qepe31nkz8uaknawmtpmd,6c7gHxC1Y9SNw1ScCctQiH,2024-10-26,14:18:47.161373,123469,normal
replay_2976,9979qepe31nkz8uaknawmtpmd,6cJ2xRnIbsS80aIajzzIeB,2024-10-26,14:18:47.161373,159381,normal
replay_2977,9979qepe31nkz8uaknawmtpmd,6dGnYIeXmHdcikdzNNDMm2,2024-10-26,14:18:47.161373,185733,normal
replay_2978,9979qepe31nkz8uaknawmtpmd,6e7LEf6iDAkshuWbpnqcKN,2024-10-26,14:18:47.161373,207453,normal
replay_2979,9979qepe31nkz8uaknawmtpmd,6eDMElxeeKXs4DHTb0dGP0,2024-10-26,14:18:47.161373,256362,normal
replay_2980,9979qepe31nkz8uaknawmtpmd,6f8pLz9Tyg9kjsbuMoH2Xv,2024-10-26,14:18:47.161373,235876,normal
replay_2981,9979qepe31nkz8uaknawmtpmd,6fR6Z0Vc1K6yQWNUIKjAIR,2024-10-26,14:18:47.161373,302720,normal
replay_2982,9979qepe31nkz8uaknawmtpmd,6fhgO6p9DsTyHqPctyzDkV,2024-10-26,14:18:47.161373,192480,normal
replay_2983,9979qepe31nkz8uaknawmtpmd,6fpyrQn4EC3J38qxFCVPHe,2024-10-26,14:18:47.161373,206053,normal
replay_2984,9979qepe31nkz8uaknawmtpmd,6gjsnEQxLqVkieeloQTozN,2024-10-26,14:18:47.161373,117230,normal
replay_2985,9979qepe31nkz8uaknawmtpmd,6gsNjOs6ory73RZk23ATti,2024-10-26,14:18:47.161373,125000,normal
replay_2986,9979qepe31nkz8uaknawmtpmd,6h5PAsRni4IRlxWr6uDPTP,2024-10-26,14:18:47.161373,203000,normal
replay_2987,9979qepe31nkz8uaknawmtpmd,6h7xedEI9BSPrFLdudzQ5b,2024-10-26,14:18:47.161373,236962,normal
replay_2988,9979qepe31nkz8uaknawmtpmd,6hEL1o1nvvT2NvDdMozH1O,2024-10-26,14:18:47.161373,192321,normal
replay_2989,9979qepe31nkz8uaknawmtpmd,6hFwju6M40CKovKBPu5IpY,2024-10-26,14:18:47.161373,173085,normal
replay_2990,9979qepe31nkz8uaknawmtpmd,6i4Qi1mJxXjqNIL9HfJhRs,2024-10-26,14:18:47.161373,462093,normal
replay_2991,9979qepe31nkz8uaknawmtpmd,6j1nRBRS8p3nucqOd8pLhm,2024-10-26,14:18:47.161373,179815,normal
replay_2992,9979qepe31nkz8uaknawmtpmd,6jg5SRvdGxvJ0DzNV0UqEK,2024-10-26,14:18:47.161373,196813,normal
replay_2993,9979qepe31nkz8uaknawmtpmd,6k1xNkCGj3t8TIzRn1JbL0,2024-10-26,14:18:47.161373,289586,normal
replay_2994,9979qepe31nkz8uaknawmtpmd,6keyBQK6pA0OApRfM1f0dp,2024-10-26,14:18:47.161373,198546,normal
replay_2995,9979qepe31nkz8uaknawmtpmd,6kopmMZiyLmw7h66uXcXR7,2024-10-26,14:18:47.161373,219413,normal
replay_2996,9979qepe31nkz8uaknawmtpmd,6kp9czhrGZrP0hr9Y6opEr,2024-10-26,14:18:47.161373,241944,normal
replay_2997,9979qepe31nkz8uaknawmtpmd,6kpMG24Ov1GM8sYlm3v0GR,2024-10-26,14:18:47.161373,240360,normal
replay_2998,9979qepe31nkz8uaknawmtpmd,6ky8uamfmfVrsmJqjnKFyF,2024-10-26,14:18:47.161373,143229,normal
replay_2999,9979qepe31nkz8uaknawmtpmd,6lPlwhFv8jeMlXEncHFykd,2024-10-26,14:18:47.161373,254866,normal
replay_3000,9979qepe31nkz8uaknawmtpmd,6lV2MSQmRIkycDScNtrBXO,2024-10-26,14:18:47.161373,180480,normal
replay_3001,9979qepe31nkz8uaknawmtpmd,6liNJDyWJjyHAgDnAX95bw,2024-10-26,14:18:47.161373,249382,normal
replay_3002,9979qepe31nkz8uaknawmtpmd,6mOiT65GFmXgBAviM3lrsE,2024-10-26,14:18:47.161373,197320,normal
replay_3003,9979qepe31nkz8uaknawmtpmd,6nJRiVDYAM6qCWhdLeQTMd,2024-10-26,14:18:47.161373,95506,normal
replay_3004,9979qepe31nkz8uaknawmtpmd,6nOwK8gFMt7vwiAlQpkFRS,2024-10-26,14:18:47.161373,152444,normal
replay_3005,9979qepe31nkz8uaknawmtpmd,6naxalmIoLFWR0siv8dnQQ,2024-10-26,14:18:47.161373,211160,normal
replay_3006,9979qepe31nkz8uaknawmtpmd,6ncNLU982iaD9WFb2gTwKd,2024-10-26,14:18:47.161373,189090,normal
replay_3007,9979qepe31nkz8uaknawmtpmd,6nzXkCBOhb2mxctNihOqbb,2024-10-26,14:18:47.161373,227520,normal
replay_3008,9979qepe31nkz8uaknawmtpmd,6oe5zExzYwBSM11Oht4WEM,2024-10-26,14:18:47.161373,142857,normal
replay_3009,9979qepe31nkz8uaknawmtpmd,6okfc9cxb2svHFgrqtFPG6,2024-10-26,14:18:47.161373,259793,normal
replay_3010,9979qepe31nkz8uaknawmtpmd,6owwZC8gUvrBuygvOHaYXb,2024-10-26,14:18:47.161373,295106,normal
replay_3011,9979qepe31nkz8uaknawmtpmd,6pf5028wjrwmlCtipE0N1x,2024-10-26,14:18:47.161373,141000,normal
replay_3012,9979qepe31nkz8uaknawmtpmd,6pqKbOiVd58jcnxqIB10Ra,2024-10-26,14:18:47.161373,240240,normal
replay_3013,9979qepe31nkz8uaknawmtpmd,6pxSZmtSm4GygcOKcxkV5D,2024-10-26,14:18:47.161373,226000,normal
replay_3014,9979qepe31nkz8uaknawmtpmd,6pxWv6GV35VGmcPf5dh6CH,2024-10-26,14:18:47.161373,187213,normal
replay_3015,9979qepe31nkz8uaknawmtpmd,6q4c1vPRZREh7nw3wG7Ixz,2024-10-26,14:18:47.161373,103920,normal
replay_3016,9979qepe31nkz8uaknawmtpmd,6qFUJVkHQCbaYOhzmzhEqU,2024-10-26,14:18:47.161373,163436,normal
replay_3017,9979qepe31nkz8uaknawmtpmd,6qLEOZvf5gI7kWE63JE7p3,2024-10-26,14:18:47.161373,194853,normal
replay_3018,9979qepe31nkz8uaknawmtpmd,6qspW4YKycviDFjHBOaqUY,2024-10-26,14:18:47.161373,279506,normal
replay_3019,9979qepe31nkz8uaknawmtpmd,6r1ygpKNXg7deq18rzyM7F,2024-10-26,14:18:47.161373,227741,normal
replay_3020,9979qepe31nkz8uaknawmtpmd,6r6lig6dcPGsEwbIG3T1mH,2024-10-26,14:18:47.161373,193506,normal
replay_3021,9979qepe31nkz8uaknawmtpmd,6rIBSgGmrtP0tI9v7DHrk3,2024-10-26,14:18:47.161373,137373,normal
replay_3022,9979qepe31nkz8uaknawmtpmd,6rbJkjLFKy3UFYwODuA8pl,2024-10-26,14:18:47.161373,155671,normal
replay_3023,9979qepe31nkz8uaknawmtpmd,6sXo2YImpCkfEH9XIOzc6X,2024-10-26,14:18:47.161373,216000,normal
replay_3024,9979qepe31nkz8uaknawmtpmd,6suxUONtPxkEPL3JHGX9SX,2024-10-26,14:18:47.161373,214724,normal
replay_3025,9979qepe31nkz8uaknawmtpmd,6tHpxFDLucR3Xs9nivuyiO,2024-10-26,14:18:47.161373,121333,normal
replay_3026,9979qepe31nkz8uaknawmtpmd,6tXnRSvuNgOq4QcxpIN54r,2024-10-26,14:18:47.161373,224466,normal
replay_3027,9979qepe31nkz8uaknawmtpmd,6tZdL3Zp8JgrfDbsSeSV1S,2024-10-26,14:18:47.161373,133933,normal
replay_3028,9979qepe31nkz8uaknawmtpmd,6teyBc1zUNO4HRv4ZfslME,2024-10-26,14:18:47.161373,202101,normal
replay_3029,9979qepe31nkz8uaknawmtpmd,6txWz9UapYHVxEd7dDIHXT,2024-10-26,14:18:47.161373,217106,normal
replay_3030,9979qepe31nkz8uaknawmtpmd,6uGQKWdjmKvgH1QdDCcM8N,2024-10-26,14:18:47.161373,171973,normal
replay_3031,9979qepe31nkz8uaknawmtpmd,6vIMfO6imrKW1q7cvpIw8s,2024-10-26,14:18:47.161373,212000,normal
replay_3032,9979qepe31nkz8uaknawmtpmd,6vWu5uWlox5TVDPl3LvoG3,2024-10-26,14:18:47.161373,219400,normal
replay_3033,9979qepe31nkz8uaknawmtpmd,6vaC8oX6GYwrlsjQOGvMbE,2024-10-26,14:18:47.161373,120000,normal
replay_3034,9979qepe31nkz8uaknawmtpmd,6vc2Jq2vaGu8z326kSrw92,2024-10-26,14:18:47.161373,187133,normal
replay_3035,9979qepe31nkz8uaknawmtpmd,6vsI0JlqlIxphUizBtio02,2024-10-26,14:18:47.161373,154913,normal
replay_3036,9979qepe31nkz8uaknawmtpmd,6vt0I1cw1YmAIKDJvHVIM5,2024-10-26,14:18:47.161373,326280,normal
replay_3037,9979qepe31nkz8uaknawmtpmd,6wOk4I34MXPyqEfzoQZBNL,2024-10-26,14:18:47.161373,183532,normal
replay_3038,9979qepe31nkz8uaknawmtpmd,6wpGqhRvJGNNXwWlPmkMyO,2024-10-26,14:18:47.161373,277476,normal
replay_3039,9979qepe31nkz8uaknawmtpmd,6xU5ky93riHj0PEElwZy2n,2024-10-26,14:18:47.161373,170307,normal
replay_3040,9979qepe31nkz8uaknawmtpmd,6xq5DxZWGgdStAxGAil0yw,2024-10-26,14:18:47.161373,197160,normal
replay_3041,9979qepe31nkz8uaknawmtpmd,6xqycA4XH2xgxV5ilQNJY9,2024-10-26,14:18:47.161373,168316,normal
replay_3042,9979qepe31nkz8uaknawmtpmd,6xxrOgxKqtc3urbT0Gsko2,2024-10-26,14:18:47.161373,165000,normal
replay_3043,9979qepe31nkz8uaknawmtpmd,6yKaqFNXu7sCmy7pXop4zR,2024-10-26,14:18:47.161373,141315,normal
replay_3044,9979qepe31nkz8uaknawmtpmd,6ySxZ4DIudwVEohGVNJJBy,2024-10-26,14:18:47.161373,123815,normal
replay_3045,9979qepe31nkz8uaknawmtpmd,6yVt81ZpH408vjeOSmIvYK,2024-10-26,14:18:47.161373,228573,normal
replay_3046,9979qepe31nkz8uaknawmtpmd,6z7fZRrQfOH3ZjWEkC4QhC,2024-10-26,14:18:47.161373,202973,normal
replay_3047,9979qepe31nkz8uaknawmtpmd,6zeE5tKyr8Nu882DQhhSQI,2024-10-26,14:18:47.161373,206266,normal
replay_3048,9979qepe31nkz8uaknawmtpmd,70YTBH8vOGJNMhy6186yFm,2024-10-26,14:18:47.161373,286773,normal
replay_3049,9979qepe31nkz8uaknawmtpmd,70eyG7pqKozUvKPKXLXmpI,2024-10-26,14:18:47.161373,145438,normal
replay_3050,9979qepe31nkz8uaknawmtpmd,70gbuMqwNBE2Y5rkQJE9By,2024-10-26,14:18:47.161373,212160,normal
replay_3051,9979qepe31nkz8uaknawmtpmd,71p2ub5QJhJTzfvXbXaUXd,2024-10-26,14:18:47.161373,198845,normal
replay_3052,9979qepe31nkz8uaknawmtpmd,71vsEyBd4X1D5BUmLdFSVH,2024-10-26,14:18:47.161373,209423,normal
replay_3053,9979qepe31nkz8uaknawmtpmd,71ytDkCnYc11VRiRCrhDHX,2024-10-26,14:18:47.161373,184760,normal
replay_3054,9979qepe31nkz8uaknawmtpmd,721Bki4eKI2WxkwrPPHW3c,2024-10-26,14:18:47.161373,147237,normal
replay_3055,9979qepe31nkz8uaknawmtpmd,726a7JkoT1DetZYi6dGnMF,2024-10-26,14:18:47.161373,130774,normal
replay_3056,9979qepe31nkz8uaknawmtpmd,72VliVsh3slpViyWTgRtgs,2024-10-26,14:18:47.161373,170903,normal
replay_3057,9979qepe31nkz8uaknawmtpmd,73glTi6Nc4RfUBTnNGk8MC,2024-10-26,14:18:47.161373,188133,normal
replay_3058,9979qepe31nkz8uaknawmtpmd,73i6MgP5CKhhnZ69Go6u2X,2024-10-26,14:18:47.161373,212236,normal
replay_3059,9979qepe31nkz8uaknawmtpmd,73y59JEXs1yNwjuinuQA4c,2024-10-26,14:18:47.161373,203720,normal
replay_3060,9979qepe31nkz8uaknawmtpmd,746BlfyY0hVG65EtfaNvwo,2024-10-26,14:18:47.161373,211512,normal
replay_3061,9979qepe31nkz8uaknawmtpmd,74Csq5DMaOBShLUhI6NU5A,2024-10-26,14:18:47.161373,296899,normal
replay_3062,9979qepe31nkz8uaknawmtpmd,74f0dpqHhTeTJzs4pmZ1yq,2024-10-26,14:18:47.161373,269411,normal
replay_3063,9979qepe31nkz8uaknawmtpmd,751srcHf5tUqcEa9pRCQwP,2024-10-26,14:18:47.161373,191823,normal
replay_3064,9979qepe31nkz8uaknawmtpmd,75GwJi8ruSsNTBLoGBMFBm,2024-10-26,14:18:47.161373,97221,normal
replay_3065,9979qepe31nkz8uaknawmtpmd,75IQVo8hqI1iwVZyvkN2VT,2024-10-26,14:18:47.161373,215110,normal
replay_3066,9979qepe31nkz8uaknawmtpmd,75c2zaSdDBSX0A8Jyvm4fO,2024-10-26,14:18:47.161373,137778,normal
replay_3067,9979qepe31nkz8uaknawmtpmd,75n7mraeMycQOl2sDGYaTe,2024-10-26,14:18:47.161373,215011,normal
replay_3068,9979qepe31nkz8uaknawmtpmd,767C8s4KVShgz4r8hqJAd0,2024-10-26,14:18:47.161373,132124,normal
replay_3069,9979qepe31nkz8uaknawmtpmd,76AKzeKmKutPgOAjgQBzYx,2024-10-26,14:18:47.161373,230000,normal
replay_3070,9979qepe31nkz8uaknawmtpmd,76cQxp3qFqFzCxOUFDOjiV,2024-10-26,14:18:47.161373,166478,normal
replay_3071,9979qepe31nkz8uaknawmtpmd,76yjNTMsef12pt2OPmRW0U,2024-10-26,14:18:47.161373,196666,normal
replay_3072,9979qepe31nkz8uaknawmtpmd,773xZHHSHJvC1z3AAtWgH6,2024-10-26,14:18:47.161373,308388,normal
replay_3073,9979qepe31nkz8uaknawmtpmd,776c0Bqc4CPeqEusxUMtOG,2024-10-26,14:18:47.161373,182250,normal
replay_3074,9979qepe31nkz8uaknawmtpmd,77YKoNCjP5hWqiXMRG2839,2024-10-26,14:18:47.161373,306040,normal
replay_3075,9979qepe31nkz8uaknawmtpmd,77mP7u8a3Rn4atVhnhvjRv,2024-10-26,14:18:47.161373,172000,normal
replay_3076,9979qepe31nkz8uaknawmtpmd,788cNfvhhitTb5T8GORmqj,2024-10-26,14:18:47.161373,192493,normal
replay_3077,9979qepe31nkz8uaknawmtpmd,78vdMqwqec49UiVdDgIXAW,2024-10-26,14:18:47.161373,148134,normal
replay_3078,9979qepe31nkz8uaknawmtpmd,79Rkf1DbnL3S6PAlFRgiC5,2024-10-26,14:18:47.161373,188336,normal
replay_3079,9979qepe31nkz8uaknawmtpmd,7AA6L1DQd4aOg5CHxhhUMx,2024-10-26,14:18:47.161373,150093,normal
replay_3080,9979qepe31nkz8uaknawmtpmd,7AqISujIaWcY3h5zrOqt5v,2024-10-26,14:18:47.161373,222733,normal
replay_3081,9979qepe31nkz8uaknawmtpmd,7B6tXT4TzV3KXWDKp9oPvZ,2024-10-26,14:18:47.161373,141662,normal
replay_3082,9979qepe31nkz8uaknawmtpmd,7BaiA89nG4rYUe56AZGB9e,2024-10-26,14:18:47.161373,81335,normal
replay_3083,9979qepe31nkz8uaknawmtpmd,7BuzJmV2h6eBbSDdRaDY7C,2024-10-26,14:18:47.161373,177946,normal
replay_3084,9979qepe31nkz8uaknawmtpmd,7CiDwKE62N6ey3LyG6s7xc,2024-10-26,14:18:47.161373,177609,normal
replay_3085,9979qepe31nkz8uaknawmtpmd,7D180Q77XAEP7atBLmMTgK,2024-10-26,14:18:47.161373,217493,normal
replay_3086,9979qepe31nkz8uaknawmtpmd,7DFWWhdeMSCTC9EBUGkNNl,2024-10-26,14:18:47.161373,178093,normal
replay_3087,9979qepe31nkz8uaknawmtpmd,7DcJ6fEBb7BaKuYKTwiDxK,2024-10-26,14:18:47.161373,177493,normal
replay_3088,9979qepe31nkz8uaknawmtpmd,7Dgt0TvvmEnKMRBoU8GF3C,2024-10-26,14:18:47.161373,233066,normal
replay_3089,9979qepe31nkz8uaknawmtpmd,7EAMXbLcL0qXmciM5SwMh2,2024-10-26,14:18:47.161373,211140,normal
replay_3090,9979qepe31nkz8uaknawmtpmd,7EQGXaVSyEDsCWKmUcfpLk,2024-10-26,14:18:47.161373,211920,normal
replay_3091,9979qepe31nkz8uaknawmtpmd,7F25roCtYi55JouckaayPC,2024-10-26,14:18:47.161373,249066,normal
replay_3092,9979qepe31nkz8uaknawmtpmd,7FDV5ELOJHCGLe52AnttEd,2024-10-26,14:18:47.161373,235133,normal
replay_3093,9979qepe31nkz8uaknawmtpmd,7FwBtcecmlpc1sLySPXeGE,2024-10-26,14:18:47.161373,241306,normal
replay_3094,9979qepe31nkz8uaknawmtpmd,7GHqPV9RCRofSXh68htAkg,2024-10-26,14:18:47.161373,196570,normal
replay_3095,9979qepe31nkz8uaknawmtpmd,7GO0aybLNh8Rd7gcfZIuT0,2024-10-26,14:18:47.161373,155827,normal
replay_3096,9979qepe31nkz8uaknawmtpmd,7GToT5qN6drRcIYIQJ5zDO,2024-10-26,14:18:47.161373,193746,normal
replay_3097,9979qepe31nkz8uaknawmtpmd,7GaFYUqP2WdR4KTPk7cXoP,2024-10-26,14:18:47.161373,249120,normal
replay_3098,9979qepe31nkz8uaknawmtpmd,7H6ev70Weq6DdpZyyTmUXk,2024-10-26,14:18:47.161373,271333,normal
replay_3099,9979qepe31nkz8uaknawmtpmd,7H7NyZ3G075GqPx2evsfeb,2024-10-26,14:18:47.161373,231723,normal
replay_3100,9979qepe31nkz8uaknawmtpmd,7HUEFTmmVUWM0xhayCyEwm,2024-10-26,14:18:47.161373,142733,normal
replay_3101,9979qepe31nkz8uaknawmtpmd,7HdXRMw14roDx2a0COWk3M,2024-10-26,14:18:47.161373,206700,normal
replay_3102,9979qepe31nkz8uaknawmtpmd,7Hw6PwVBw9wDSZXy6B3fWb,2024-10-26,14:18:47.161373,335866,normal
replay_3103,9979qepe31nkz8uaknawmtpmd,7I6DceMT3utDOHjcYCbrr4,2024-10-26,14:18:47.161373,293053,normal
replay_3104,9979qepe31nkz8uaknawmtpmd,7IXaYc8pDIqugaXwpyBUkq,2024-10-26,14:18:47.161373,113475,normal
replay_3105,9979qepe31nkz8uaknawmtpmd,7IqerL7wjXoii1b0xDWbUy,2024-10-26,14:18:47.161373,159753,normal
replay_3106,9979qepe31nkz8uaknawmtpmd,7J6XYySNyunuYLepGpt4OM,2024-10-26,14:18:47.161373,170053,normal
replay_3107,9979qepe31nkz8uaknawmtpmd,7JvJgOihD7NlCslxjqE4Cb,2024-10-26,14:18:47.161373,218053,normal
replay_3108,9979qepe31nkz8uaknawmtpmd,7K2IeEefMiK8sDL8RBvXw2,2024-10-26,14:18:47.161373,241306,normal
replay_3109,9979qepe31nkz8uaknawmtpmd,7KKoGA5nKLJ6Q4wPXFJcNt,2024-10-26,14:18:47.161373,291785,normal
replay_3110,9979qepe31nkz8uaknawmtpmd,7KMIy6WAxUvs2a568ImQsD,2024-10-26,14:18:47.161373,121723,normal
replay_3111,9979qepe31nkz8uaknawmtpmd,7KsZHCfOitA5V9oQYVdltG,2024-10-26,14:18:47.161373,303013,normal
replay_3112,9979qepe31nkz8uaknawmtpmd,7L1cmgAlKGEXXLnKzE0ezf,2024-10-26,14:18:47.161373,170066,normal
replay_3113,9979qepe31nkz8uaknawmtpmd,7L3b6iaVhDVjfo52Hbvh9Z,2024-10-26,14:18:47.161373,329413,normal
replay_3114,9979qepe31nkz8uaknawmtpmd,7LCQlUJhYhCGPA2SzXm3kT,2024-10-26,14:18:47.161373,87820,normal
replay_3115,9979qepe31nkz8uaknawmtpmd,7LQLDASdfCRXYNCw6pUukK,2024-10-26,14:18:47.161373,144615,normal
replay_3116,9979qepe31nkz8uaknawmtpmd,7LROnTlpYggwagWNCdXCB1,2024-10-26,14:18:47.161373,277773,normal
replay_3117,9979qepe31nkz8uaknawmtpmd,7Lf7oSEVdzZqTA0kEDSlS5,2024-10-26,14:18:47.161373,288333,normal
replay_3118,9979qepe31nkz8uaknawmtpmd,7LqjznQwfrax7MjQXmxqdQ,2024-10-26,14:18:47.161373,187840,normal
replay_3119,9979qepe31nkz8uaknawmtpmd,7MAd3iVG7OCWnHUTQctCEP,2024-10-26,14:18:47.161373,199384,normal
replay_3120,9979qepe31nkz8uaknawmtpmd,7MBSbBrx0TvBYyKEcpGcJb,2024-10-26,14:18:47.161373,137092,normal
replay_3121,9979qepe31nkz8uaknawmtpmd,7MRHhuY6xpdjXKJchN0win,2024-10-26,14:18:47.161373,212880,normal
replay_3122,9979qepe31nkz8uaknawmtpmd,7MhZHbrf3xvUdUBO0NCWYJ,2024-10-26,14:18:47.161373,121115,normal
replay_3123,9979qepe31nkz8uaknawmtpmd,7MmG8p0F9N3C4AXdK6o6Eb,2024-10-26,14:18:47.161373,227266,normal
replay_3124,9979qepe31nkz8uaknawmtpmd,7N1srpIfPEGdPG78uVBCCA,2024-10-26,14:18:47.161373,196119,normal
replay_3125,9979qepe31nkz8uaknawmtpmd,7aQj2LiqfFtSECDIZxxHQJ,2024-10-26,14:18:47.161373,106666,normal
replay_3126,9979qepe31nkz8uaknawmtpmd,7asHkjqszPJQiFkTYd7moS,2024-10-26,14:18:47.161373,161506,normal
replay_3127,9979qepe31nkz8uaknawmtpmd,7ayM0aPZvgx2xE51Q1q6jA,2024-10-26,14:18:47.161373,73350,normal
replay_3128,9979qepe31nkz8uaknawmtpmd,7azaUeZjFTpxUbpTFsZPX4,2024-10-26,14:18:47.161373,179266,normal
replay_3129,9979qepe31nkz8uaknawmtpmd,7b2LGKVoG029pfEgI0Jnmk,2024-10-26,14:18:47.161373,173888,normal
replay_3130,9979qepe31nkz8uaknawmtpmd,7bJAQD5AAq9zxQz1nal7tp,2024-10-26,14:18:47.162384,158250,normal
replay_3131,9979qepe31nkz8uaknawmtpmd,7bnY0z3DPNHk3gfhLvAuvx,2024-10-26,14:18:47.162384,208000,normal
replay_3132,9979qepe31nkz8uaknawmtpmd,7c1VFRJucQcoD5Lr4wWzQK,2024-10-26,14:18:47.162384,217333,normal
replay_3133,9979qepe31nkz8uaknawmtpmd,7cs7MLtAWvsdf3w5kBvfK2,2024-10-26,14:18:47.162384,286293,normal
replay_3134,9979qepe31nkz8uaknawmtpmd,7d1ASp9Z05JONXJarh5bKQ,2024-10-26,14:18:47.162384,219720,normal
replay_3135,9979qepe31nkz8uaknawmtpmd,7dlkFdNPITZL1OAWQ1fqOm,2024-10-26,14:18:47.162384,234736,normal
replay_3136,9979qepe31nkz8uaknawmtpmd,7e1h7rqNB0BBC2fUuWEEFe,2024-10-26,14:18:47.162384,201040,normal
replay_3137,9979qepe31nkz8uaknawmtpmd,7eAbqNTbUidZNkl8BDEQ9K,2024-10-26,14:18:47.162384,200304,normal
replay_3138,9979qepe31nkz8uaknawmtpmd,7evpKJpRBRpCHux5JaczZX,2024-10-26,14:18:47.162384,239612,normal
replay_3139,9979qepe31nkz8uaknawmtpmd,7fLzbEOBOae9lUnOwr7Tse,2024-10-26,14:18:47.162384,210093,normal
replay_3140,9979qepe31nkz8uaknawmtpmd,7fl5xL7EEgHqBCmvpjkXHF,2024-10-26,14:18:47.162384,134594,normal
replay_3141,9979qepe31nkz8uaknawmtpmd,7fs6csqE3EltCrESv6cn0J,2024-10-26,14:18:47.162384,144760,normal
replay_3142,9979qepe31nkz8uaknawmtpmd,7gDvDMEIlY8ocNh0OpptRB,2024-10-26,14:18:47.162384,139130,normal
replay_3143,9979qepe31nkz8uaknawmtpmd,7gPtqU89FNoMzAGRSzmaud,2024-10-26,14:18:47.162384,243449,normal
replay_3144,9979qepe31nkz8uaknawmtpmd,7ggBI8ystfVRt4LnxDcbfh,2024-10-26,14:18:47.162384,155259,normal
replay_3145,9979qepe31nkz8uaknawmtpmd,7hCNBVRhHzcsRAv0TQnOzq,2024-10-26,14:18:47.162384,148448,normal
replay_3146,9979qepe31nkz8uaknawmtpmd,7hMXc24025CHdeCLHexJAt,2024-10-26,14:18:47.162384,137200,normal
replay_3147,9979qepe31nkz8uaknawmtpmd,7hRgBIc6DHSAup9lH11VNZ,2024-10-26,14:18:47.162384,232844,normal
replay_3148,9979qepe31nkz8uaknawmtpmd,7iZHDQwbapPo9MYf3KLSG0,2024-10-26,14:18:47.162384,208124,normal
replay_3149,9979qepe31nkz8uaknawmtpmd,7iug7zoz8Q0hYJB1aFoyZ3,2024-10-26,14:18:47.162384,129287,normal
replay_3150,9979qepe31nkz8uaknawmtpmd,7jHsvigoQzaoiJXSwJsvlV,2024-10-26,14:18:47.162384,172427,normal
replay_3151,9979qepe31nkz8uaknawmtpmd,7k6IzwMGpxnRghE7YosnXT,2024-10-26,14:18:47.162384,192213,normal
replay_3152,9979qepe31nkz8uaknawmtpmd,7kPYMrNaz5UTih75OfjTIV,2024-10-26,14:18:47.162384,218280,normal
replay_3153,9979qepe31nkz8uaknawmtpmd,7lxs4cWZvIUrjA1iSWpCot,2024-10-26,14:18:47.162384,130774,normal
replay_3154,9979qepe31nkz8uaknawmtpmd,7mDCg8XTEyDNPzC5Jdt7mu,2024-10-26,14:18:47.162384,185146,normal
replay_3155,9979qepe31nkz8uaknawmtpmd,7mjQuvmDpnOhRdt8nAqAsx,2024-10-26,14:18:47.162384,164312,normal
replay_3156,9979qepe31nkz8uaknawmtpmd,7n3WO6ESKS1uCI9fgkGs66,2024-10-26,14:18:47.162384,224133,normal
replay_3157,9979qepe31nkz8uaknawmtpmd,7nDXmx3FuyeX7FI7PFl2iX,2024-10-26,14:18:47.162384,313252,normal
replay_3158,9979qepe31nkz8uaknawmtpmd,7nDvl2Roew4r46P4TG85fH,2024-10-26,14:18:47.162384,143500,normal
replay_3159,9979qepe31nkz8uaknawmtpmd,7p1kRO0ysz7EnYSCeDnsXn,2024-10-26,14:18:47.162384,207600,normal
replay_3160,9979qepe31nkz8uaknawmtpmd,7p7LkISi4Mm0nYdAivnaDK,2024-10-26,14:18:47.162384,193169,normal
replay_3161,9979qepe31nkz8uaknawmtpmd,7q4rwIaWzCYAenldhgCY1Q,2024-10-26,14:18:47.162384,120000,normal
replay_3162,9979qepe31nkz8uaknawmtpmd,7rC3P7tpWriaC4hYWKwGQd,2024-10-26,14:18:47.162384,162560,normal
replay_3163,9979qepe31nkz8uaknawmtpmd,7rtqIxzou3hkoFISGsJMSd,2024-10-26,14:18:47.162384,155360,normal
replay_3164,9979qepe31nkz8uaknawmtpmd,7sJN693sYKEIEMu7fc5VnJ,2024-10-26,14:18:47.162384,308360,normal
replay_3165,9979qepe31nkz8uaknawmtpmd,7saan3wT8athjtK1LxUfth,2024-10-26,14:18:47.162384,153973,normal
replay_3166,9979qepe31nkz8uaknawmtpmd,7tOjifyNGd0iHaNrsPHaSD,2024-10-26,14:18:47.162384,195604,normal
replay_3167,9979qepe31nkz8uaknawmtpmd,7tjLhVohcthjLc72nXrWT2,2024-10-26,14:18:47.162384,157038,normal
replay_3168,9979qepe31nkz8uaknawmtpmd,7tqhbajSfrz2F7E1Z75ASX,2024-10-26,14:18:47.162384,151666,normal
replay_3169,9979qepe31nkz8uaknawmtpmd,7tuDtHqEu2J1VRyww4IJxM,2024-10-26,14:18:47.162384,123456,normal
